url,Source,Authors(Temp),filename,Date,Title,institutional author,translators,tags,page_type
https://www.972mag.com/photos-a-state-sanctioned-price-tag-on-palestinian-olive-trees/,972,,photos-a-state-sanctioned-price-tag-on-palestinian-olive-trees.html,2013-11-26,PHOTOS: A state-sanctioned 'price tag' on Palestinian olive trees - +972 Magazine,Activestills,,Images|Settler violence|olive groves|Israeli army|olive trees|Israeli settlers,Photos
https://www.972mag.com/photos-a-week-of-joint-struggle-in-sumud-freedom-camp/,972,Ahmad Al-Bazz ,photos-a-week-of-joint-struggle-in-sumud-freedom-camp.html,2017-05-28,PHOTOS: A week of joint struggle in Sumud Freedom Camp - +972 Magazine,Activestills,,Sarura|sumud freedom camp|diaspora jews|Area C|South Hebron Hills|Palestinians|Images,Photos
https://www.972mag.com/photos-activists-re-establish-tel-aviv-social-protest-tent/,972,,photos-activists-re-establish-tel-aviv-social-protest-tent.html,2015-03-01,PHOTOS: Activists re-establish Tel Aviv social protest tent - +972 Magazine,Activestills,,Israeli Elections 2015|cost of living|Rothschild Boulevard|housing protest|Tel Aviv|Images,Photos
https://www.972mag.com/photos-african-asylum-seekers-renew-protests-with-sit-in/,972,,photos-african-asylum-seekers-renew-protests-with-sit-in.html,2014-02-05,PHOTOS: African asylum seekers renew protests with sit-in - +972 Magazine,Activestills,,Images|south tel aviv|refugees|levinsky park|Holot|Asylum seekers,Photos
https://www.972mag.com/photos-african-refugee-protest-leader-sent-to-holot-detention-center/,972,,photos-african-refugee-protest-leader-sent-to-holot-detention-center.html,2014-05-05,PHOTOS: African refugee protest leader sent to Holot detention center - +972 Magazine,Activestills,,Images|Tel Aviv|Asylum seekers|Holot|Mutasim Ali,Photos
https://www.972mag.com/photos-african-women-march-for-their-rights-in-tel-aviv/,972,,photos-african-women-march-for-their-rights-in-tel-aviv.html,2014-01-15,PHOTOS: African women march for their rights in Tel Aviv - +972 Magazine,Activestills,,Images|women|Asylum seekers,Photos
https://www.972mag.com/photos-after-eight-days-of-attacks-on-gaza/,972,,photos-after-eight-days-of-attacks-on-gaza.html,2014-07-15,PHOTOS: After eight days of attacks on Gaza - +972 Magazine,Activestills,,Images|Operation Protective Edge|Gaza,Photos
https://www.972mag.com/photos-al-araqib-celebrates-return-of-jailed-sheikh/,972,,photos-al-araqib-celebrates-return-of-jailed-sheikh.html,2013-12-11,PHOTOS: Al Araqib celebrates return of jailed sheikh - +972 Magazine,Activestills,,Negev/Naqab|naqab|Al-Araqib|beer sheva|al arakiv|Al Araquib|Images|Prawer Plan,Photos
https://www.972mag.com/photos-americans-israelis-protest-trump-refugee-ban-in-jlm-and-tel-aviv/,972,Natasha Soffer-Roth,photos-americans-israelis-protest-trump-refugee-ban-in-jlm-and-tel-aviv.html,2017-01-30,"PHOTOS: Americans, Israelis protest Trump refugee ban in J'lm and Tel Aviv - +972 Magazine",,,All Posts|Activism|Images|refugees|Donald Trump|Muslim ban,Photos
https://www.972mag.com/photos-amid-rubble-and-trauma-gaza-goes-back-to-school/,972,,photos-amid-rubble-and-trauma-gaza-goes-back-to-school.html,2014-09-18,"PHOTOS: Amid rubble and trauma, Gaza goes back to school - +972 Magazine",Activestills,,UN schools|Operation Protective Edge|students|Palestinian students|Schools|human rights|children|B'Tselem|Yesh Din|Images|Gaza,Photos
https://www.972mag.com/photos-animal-rights-activists-arrested-protesting-in-israeli-meat-factory-store/,972,,photos-animal-rights-activists-arrested-protesting-in-israeli-meat-factory-store.html,2013-11-20,PHOTOS: Animal rights activists arrested in Israeli meat factory store - +972 Magazine,Activestills,,Images|animal rights|vegan,Photos
https://www.972mag.com/photos-ankara-protests-grow-as-istanbul-clashes-subside/,972,,photos-ankara-protests-grow-as-istanbul-clashes-subside.html,2013-06-07,PHOTOS: Ankara protests grow as Istanbul clashes subside - +972 Magazine,Activestills,,Images|Turkey|ankara|istanbul|Recep Tayyip Erdoğan|Protests in Turkey,Photos
https://www.972mag.com/photos-another-day-of-destruction-death-and-displacement-in-gaza/,972,,photos-another-day-of-destruction-death-and-displacement-in-gaza.html,2014-07-23,"PHOTOS: Another day of destruction, death and displacement in Gaza - +972 Magazine",Activestills,,Israel|Church|internally displaced|Operation Protective Edge|Gaza,Photos
https://www.972mag.com/photos-another-deadly-week-in-gaza/,972,,photos-another-deadly-week-in-gaza.html,2014-07-31,PHOTOS: Deadly week in Gaza - +972 Magazine,Activestills,,Jabaliya|Beit Hanoun|Shejaiya|Deir al Balah|UNRWA|checkpoints|Nablus|Images|Al-Shifa hospital|Gaza,Photos
https://www.972mag.com/photos-answering-tear-gas-with-flowers/,972,,photos-answering-tear-gas-with-flowers.html,2015-04-14,PHOTOS: Answering tear gas with flowers - +972 Magazine,Activestills,,nariman tamimi|bilal tamimi|flowers|tear gas|Nabi Saleh|Images|Life & Culture|Children under occupation|Palestinian popular protests,Photos
https://www.972mag.com/photos-anti-government-protests-swell-in-turkeys-capital/,972,,photos-anti-government-protests-swell-in-turkeys-capital.html,2013-06-05,PHOTOS: Anti-government protests swell in Turkey's capital  - +972 Magazine,Activestills,,Images|Turkey|ankara|Protests in Turkey,Photos
https://www.972mag.com/photos-anti-zionists-join-rally-against-anti-semitism-in-berlin/,972, Inna Michaeli,photos-anti-zionists-join-rally-against-anti-semitism-in-berlin.html,2014-09-15,PHOTOS: Anti-Zionists join rally against anti-Semitism in Berlin - +972 Magazine,+972 Magazine,,Images|angela merkel|Berlin|Germany|Local Call|Anti-Zionism|antisemitism,Photos
https://www.972mag.com/photos-arab-idol-winner-muhammad-assaf-performs-in-ramallah/,972,,photos-arab-idol-winner-muhammad-assaf-performs-in-ramallah.html,2013-07-02,PHOTOS: 'Arab Idol' winner Muhammad Assaf performs in Ramallah - +972 Magazine,+972 Magazine,,Images|music|Ramallah|Arab Idol|Muhammad Assaf,Photos
https://www.972mag.com/photos-army-fires-tear-gas-rubber-bullets-at-commemoration-march-for-pa-minister/,972,,photos-army-fires-tear-gas-rubber-bullets-at-commemoration-march-for-pa-minister.html,2014-12-19,"PHOTOS: Army fires tear gas, rubber bullets at commemoration march for PA minister - +972 Magazine",Activestills,,Images|West Bank|popular struggle|Ramallah|Adei Ad|Ziad Abu Ein,Photos
https://www.972mag.com/photos-asylum-seeker-theater-troupe-re-imagines-life-in-israel/,972,Oren Ziv,photos-asylum-seeker-theater-troupe-re-imagines-life-in-israel.html,2015-06-14,PHOTOS: Asylum seeker theater troupe re-imagines life in Israel - +972 Magazine,Activestills,,Oren Ziv's asylum seeker coverage|Images|Sudan|Eritrean|Holot|Local Call|Asylum seekers,Photos
https://www.972mag.com/photos-asylum-seekers-march-out-of-open-prison-demand-resettlement/,972, Michael Omer-Man,photos-asylum-seekers-march-out-of-open-prison-demand-resettlement.html,2014-06-28,"PHOTOS: Asylum seekers march out of 'open prison,' demand resettlement - +972 Magazine",Activestills,,Holot|Eritreans|Sudanese|Egypt|refugees|Images|Asylum seekers,Photos
https://www.972mag.com/photos-asylum-seekers-march-to-jerusalem-to-protest-government-policies/,972,,photos-asylum-seekers-march-to-jerusalem-to-protest-government-policies.html,2013-12-16,PHOTOS: Asylum seekers march to Jerusalem to protest government policies - +972 Magazine,Activestills,,Images|Jerusalem|beer sheva|Asylum seekers,Photos
https://www.972mag.com/photos-asylum-seekers-protest-outside-foreign-embassies-in-tel-aviv/,972,,photos-asylum-seekers-protest-outside-foreign-embassies-in-tel-aviv.html,2014-01-06,PHOTOS: Asylum seekers protest outside foreign embassies in Tel Aviv - +972 Magazine,Activestills,,Images|Tel Aviv|US embassy|Asylum seekers,Photos
https://www.972mag.com/photos-bedouin-protest-deadly-police-shootings-in-israel/,972, Yael Marom|Michael Schaeffer Omer-Man,photos-bedouin-protest-deadly-police-shootings-in-israel.html,2015-01-21,PHOTOS: Bedouin protest deadly police shootings in Israel - +972 Magazine,Activestills,,Images|Bedouin|Israeli Police|Rahat|Arab Higher Monitoring Committee,Photos
https://www.972mag.com/photos-christ-at-the-checkpoint-challenges-christian-zionism/,972,Ryan Rodrick Beiler,photos-christ-at-the-checkpoint-challenges-christian-zionism.html,2014-03-19,PHOTOS: 'Christ at the Checkpoint' challenges Christian Zionism - +972 Magazine,Activestills,,Christian Zionists|Christians|Palestinian Christians|Bethlehem|Christians United for Israel|checkpoints|Images,Photos
https://www.972mag.com/photos-christians-face-barriers-to-easter-worship-in-jerusalem/,972,Ryan Rodrick Beiler,photos-christians-face-barriers-to-easter-worship-in-jerusalem.html,2014-04-20,PHOTOS: Christians face barriers to Easter worship in Jerusalem - +972 Magazine,Activestills,,Images|Jerusalem|freedom of movement|Palestinian Christians|freedom of religion|Easter,Photos
https://www.972mag.com/photos-clashes-erupt-in-west-bank-after-funeral-for-palestinian-prisoner/,972,,photos-clashes-erupt-in-west-bank-after-funeral-for-palestinian-prisoner.html,2013-02-25,PHOTOS: Clashes erupt in West Bank after funeral for Palestinian prisoner  - +972 Magazine,Activestills,,Images|Shin Bet|Palestinian prisoners|Arafat Jaradat|Gaza,Photos
https://www.972mag.com/photos-clashes-follow-funeral-of-14-year-old-palestinian-american/,972,,photos-clashes-follow-funeral-of-14-year-old-palestinian-american.html,2014-10-26,PHOTOS: Clashes follow funeral of 14-year-old Palestinian-American - +972 Magazine,Activestills,,Images|Silwan|Silwad,Photos
https://www.972mag.com/photos-construction-for-jewish-town-to-replace-bedouin-village-draws-ire/,972,Amjad Iraqi,photos-construction-for-jewish-town-to-replace-bedouin-village-draws-ire.html,2015-08-27,PHOTOS: Construction for Jewish town to replace Bedouin village draws ire - +972 Magazine,,,Images|Bedouin|Umm al-Hiran|Hiran|Negev/Naqab,Photos
https://www.972mag.com/photos-day-of-rage/,972,,photos-day-of-rage.html,2013-12-01,PHOTOS: 'Day of rage' against the Prawer Plan in five cities - +972 Magazine,Activestills,,Images|Bedouin|Day of Rage|Hura|Negev/Naqab|Prawer Plan,Photos
https://www.972mag.com/photos-deciding-the-fate-of-the-bedouin-without-meeting-any-bedouin/,972, Michael Omer-Man,photos-deciding-the-fate-of-the-bedouin-without-meeting-any-bedouin.html,2013-11-24,"PHOTOS: Deciding the fate of the Bedouin, without consulting any Bedouin - +972 Magazine",Activestills,,Images|Bedouin|Miri Regev|Rahat|Negev/Naqab|Prawer Plan,Photos
https://www.972mag.com/photos-demonstrators-occupy-istanbuls-taskim-square/,972,,photos-demonstrators-occupy-istanbuls-taskim-square.html,2013-06-03,PHOTOS: Demonstrators occupy Istanbul's Taskim Square - +972 Magazine,Activestills,,Turkey|demonstrations|istanbul|Taksim Square|Protests in Turkey,Photos
https://www.972mag.com/photos-denied-services-by-jerusalem-palestinian-residents-form-emergency-response-team/,972,,photos-denied-services-by-jerusalem-palestinian-residents-form-emergency-response-team.html,2013-12-24,"PHOTOS: Denied services by Jerusalem, Palestinian residents form emergency response team - +972 Magazine",Activestills,,Images|Shuafat Refugee Camp|separation barrier|East Jerusalem|separation wall|Jerusalem,Photos
https://www.972mag.com/photos-devastation-in-damascus-palestinian-refugee-camp/,972,,photos-devastation-in-damascus-palestinian-refugee-camp.html,2014-02-26,PHOTOS: Devastation in Damascus Palestinian refugee camp - +972 Magazine,+972 Magazine,,Images|Syria|UNRWA|Yarmouk|Palestinian refugee camp,Photos
https://www.972mag.com/photos-ein-hijleh-village-evicted-after-seven-days-of-protest/,972,,photos-ein-hijleh-village-evicted-after-seven-days-of-protest.html,2014-02-07,PHOTOS: Ein Hijleh village evicted after seven days of protest - +972 Magazine,Activestills,,Images|Jordan Valley|Palestinian popular resistance|popular resistance committees|Ein Hijleh|protest village,Photos
https://www.972mag.com/photos-fierce-clashes-in-east-jerusalem-after-police-kill-young-palestinian/,972,,photos-fierce-clashes-in-east-jerusalem-after-police-kill-young-palestinian.html,2014-09-09,PHOTOS: Fierce clashes in East Jerusalem after police kill young Palestinian - +972 Magazine,Activestills,,East Jerusalem|clashes|Al-Aqsa|palestinian youth,Photos
https://www.972mag.com/photos-floods-hit-gaza-as-war-hit-infrastructure-struggles/,972,Basel Yazouri,photos-floods-hit-gaza-as-war-hit-infrastructure-struggles.html,2014-11-28,PHOTOS: Floods hit Gaza as war-hit infrastructure struggles - +972 Magazine,Activestills,,Images|Gaza,Photos
https://www.972mag.com/photos-for-palestinians-checkpoints-can-pop-up-at-any-time/,972,Ahmad Al-Bazz ,photos-for-palestinians-checkpoints-can-pop-up-at-any-time.html,2015-06-02,"PHOTOS: For Palestinians, checkpoints can pop up at any time - +972 Magazine",Activestills,,Images|checkpoints|freedom of movement,Photos
https://www.972mag.com/photos-forced-to-live-in-a-tent-palestinian-family-celebrates-eid-al-adha/,972,,photos-forced-to-live-in-a-tent-palestinian-family-celebrates-eid-al-adha.html,2013-10-16,"PHOTOS: Forced to live in a tent, Palestinian family celebrates Eid al-Adha - +972 Magazine",Activestills,,Life & Culture|Images|settlements|Area C|eid al adha|home demolitions|outposts,Photos
https://www.972mag.com/photos-french-authorities-threaten-to-destroy-migrant-camps/,972,Anne Paq,photos-french-authorities-threaten-to-destroy-migrant-camps.html,2014-05-30,PHOTOS: French authorities threaten to destroy migrant camps - +972 Magazine,Activestills,,Images|France|Afghan refugees|Asylum seekers,Photos
https://www.972mag.com/photos-gas-mask-panic-in-israel-ahead-of-syria-attack/,972,,photos-gas-mask-panic-in-israel-ahead-of-syria-attack.html,2013-08-29,PHOTOS: Gas mask panic in Israel ahead of potential Syria attack - +972 Magazine,+972 Magazine,,Life & Culture|Images|Tel Aviv|Syria|gas masks,Photos
https://www.972mag.com/photos-gazans-pick-up-the-pieces-during-ceasefire/,972,,photos-gazans-pick-up-the-pieces-during-ceasefire.html,2014-07-27,PHOTOS: Gazans use 'ceasefire' to pick up the pieces - +972 Magazine,Activestills,,Shujaiyeh|Israeli air strikes|Operation Protective Edge|Deir al Balah|UNRWA|the only democracy in the middle east|Images|Gaza,Photos
https://www.972mag.com/photos-gazans-recover-belongings-bodies-during-short-lived-ceasefire/,972,,photos-gazans-recover-belongings-bodies-during-short-lived-ceasefire.html,2014-08-01,"PHOTOS: Gazans recover belongings, bodies during short-lived ceasefire - +972 Magazine",Activestills,,Images|ceasefire|Operation Protective Edge|humanitarian ceasefire|Khuza'a|Gaza,Photos
https://www.972mag.com/photos-gazas-children-face-uncertain-future/,972,,photos-gazas-children-face-uncertain-future.html,2014-09-30,PHOTOS: Gaza's children face an uncertain future - +972 Magazine,Activestills,,trauma|internally displaced|displacement|children|Images|Operation Protective Edge|Children under occupation|Gaza,Photos
https://www.972mag.com/photos-gazas-half-million-internally-displaced/,972,,photos-gazas-half-million-internally-displaced.html,2014-08-06,PHOTOS: Gaza's half-million internally displaced - +972 Magazine,Activestills,,human shields|Shejaiya|Operation Protective Edge|internally displaced|displacement|Michael Sfard|Jon Stewart|UNRWA|The Guardian|war crimes|amnesty international|UN|Haaretz|Images|Gaza,Photos
https://www.972mag.com/photos-gazas-streets-remain-flooded-a-week-after-storm/,972,,photos-gazas-streets-remain-flooded-a-week-after-storm.html,2013-12-20,PHOTOS: Gaza's streets remain flooded a week after storm - +972 Magazine,Activestills,,Images|storm|Chris Gunness|Gaza,Photos
https://www.972mag.com/photos-how-israels-wall-keeps-palestinian-farmers-off-their-land/,972,Ahmad Al-Bazz|Haidi Motola ,photos-how-israels-wall-keeps-palestinian-farmers-off-their-land.html,2017-07-10,PHOTOS: How Israel's wall keeps Palestinian farmers off their land - +972 Magazine,Activestills,,Images|West Bank|separation wall|Israeli occupation|palestinian farmers|entry permits,Photos
https://www.972mag.com/photos-how-the-state-builds-a-road-for-settlers-only/,972,Yael Marom,photos-how-the-state-builds-a-road-for-settlers-only.html,2017-01-16,PHOTOS: How the state builds a road for West Bank settlers - +972 Magazine,Activestills,,Images|Israeli occupation|qalqilya|olive trees|settler-only roads,Photos
https://www.972mag.com/photos-how-the-two-jerusalems-marked-trumps-embassy-speech/,972,,photos-how-the-two-jerusalems-marked-trumps-embassy-speech.html,2017-12-06,PHOTOS: How the two Jerusalems marked Trump's embassy speech - +972 Magazine,Activestills,,Images,Photos
https://www.972mag.com/photos-hundreds-attend-may-day-demonstration-in-nazareth/,972,Maria Zreik ,photos-hundreds-attend-may-day-demonstration-in-nazareth.html,2017-04-29,PHOTOS: Hundreds attend May Day demonstration in Nazareth - +972 Magazine,Activestills,,Activism|Images|nazareth|May Day,Photos
https://www.972mag.com/photos-hundreds-attend-ramallah-funeral-of-young-palestinian-killed-by-idf/,972,,photos-hundreds-attend-ramallah-funeral-of-young-palestinian-killed-by-idf.html,2014-09-10,PHOTOS: Hundreds attend Ramallah funeral of young Palestinian killed by IDF - +972 Magazine,Activestills,,Palestinian refugee camp|Ramallah|Israeli army|Hamas|Images,Photos
https://www.972mag.com/photos-hundreds-block-traffic-to-protest-gender-violence-in-tel-aviv/,972,Haggai Matar,photos-hundreds-block-traffic-to-protest-gender-violence-in-tel-aviv.html,2017-06-18,PHOTOS: Hundreds block Tel Aviv traffic to protest gender violence - +972 Magazine,,,Images|Tel Aviv|Rothschild Boulevard|Local Call|Gender and feminism,Photos
https://www.972mag.com/photos-hundreds-call-for-release-of-ethiopian-israeli-held-in-gaza/,972,,photos-hundreds-call-for-release-of-ethiopian-israeli-held-in-gaza.html,2017-06-03,PHOTOS: Hundreds call for release of Ethiopian-Israeli held in Gaza - +972 Magazine,Activestills,,Ethiopian Israelis|Israeli Police|petah tikva|freedom of expression|Hamas|Tel Aviv|Images|Activism|Avera Mengistu|Gaza,Photos
https://www.972mag.com/photos-hundreds-gather-to-protest-dire-conditions-of-south-tel-aviv/,972,Oren Ziv ,photos-hundreds-gather-to-protest-dire-conditions-of-south-tel-aviv.html,2015-04-20,PHOTOS: Hundreds gather to protest dire conditions of south Tel Aviv - +972 Magazine,Activestills,,Images|Tel Aviv|habima|south tel aviv|refugees|Asylum seekers|Migrant Workers,Photos
https://www.972mag.com/photos-hundreds-mourn-palestinian-teen-shot-by-israeli-army/,972,,photos-hundreds-mourn-palestinian-teen-shot-by-israeli-army.html,2015-02-01,PHOTOS: Hundreds mourn Palestinian teen shot by Israeli army - +972 Magazine,Activestills,,Images|West Bank|Nablus|occupied territories|burin,Photos
https://www.972mag.com/photos-hundreds-mourn-palestinian-youth-shot-dead-by-israeli-soldiers/,972,,photos-hundreds-mourn-palestinian-youth-shot-dead-by-israeli-soldiers.html,2015-03-26,PHOTOS: Hundreds mourn Palestinian youth shot dead by Israeli soldiers - +972 Magazine,Activestills,,Images|West Bank|Ramallah|Israeli occupation|israeli soldiers|beit el,Photos
https://www.972mag.com/photos-hundreds-of-african-asylum-seekers-protest-israels-deportation-policy/,972,Natasha Soffer-Roth,photos-hundreds-of-african-asylum-seekers-protest-israels-deportation-policy.html,2017-01-27,PHOTOS: Hundreds of African asylum seekers protest Israel's deportation policy - +972 Magazine,,,Activism|Images|Israeli Supreme Court|Holot|voluntary deportation|Asylum seekers,Photos
https://www.972mag.com/photos-hundreds-of-asylum-seekers-released-from-holot-with-nowhere-to-go/,972,Oren Ziv,photos-hundreds-of-asylum-seekers-released-from-holot-with-nowhere-to-go.html,2015-08-25,PHOTOS: Hundreds of asylum seekers released from Holot — with nowhere to go - +972 Magazine,Activestills,,Oren Ziv's asylum seeker coverage|Oren Ziv in Holot|Holot|saharonim|Images|Local Call|Asylum seekers,Photos
https://www.972mag.com/photos-hundreds-of-israelis-demonstrate-in-solidarity-with-syrians/,972,Keren Manor ,photos-hundreds-of-israelis-demonstrate-in-solidarity-with-syrians.html,2016-12-19,PHOTOS: Hundreds of Israelis demonstrate in solidarity with Syrians - +972 Magazine,Activestills,,All Posts|Vladimir Putin|Aleppo|US embassy|Syria|Tel Aviv|Images|Activism,Photos
https://www.972mag.com/photos-hundreds-protest-deportation-of-asylum-seekers-in-tel-aviv/,972,Oren Ziv,photos-hundreds-protest-deportation-of-asylum-seekers-in-tel-aviv.html,2015-05-03,PHOTOS: Hundreds protest deportation of asylum seekers in Tel Aviv - +972 Magazine,Activestills,,Images|south tel aviv|refugees|Holot|Asylum seekers,Photos
https://www.972mag.com/photos-hundreds-protest-trump-in-tel-aviv-womens-march/,972,Mairav Zonszein,photos-hundreds-protest-trump-in-tel-aviv-womens-march.html,2017-01-22,PHOTOS: Hundreds protest Trump in Tel Aviv Women's March - +972 Magazine,,,Women's March|U.S. Embassy|Simone Zimmerman|If Not Now|Donald Trump|Hillary Clinton|Islamophobia|Tel Aviv|Images|antisemitism,Photos
https://www.972mag.com/photos-idf-forces-attack-palestinian-protest-village/,972,Ryan Rodrick Beiler,photos-idf-forces-attack-palestinian-protest-village.html,2013-02-03,Photos: Israeli forces attack Palestinian protest village  - +972 Magazine,Activestills,,burin|bab alshams|popular resistance committees|Palestinian popular resistance|settlements,Photos
https://www.972mag.com/photos-in-fight-against-the-wall-does-cremisan-have-a-prayer/,972,Ryan Rodrick Beiler,photos-in-fight-against-the-wall-does-cremisan-have-a-prayer.html,2014-02-05,"PHOTOS: In fight against the wall, does Cremisan have a prayer? - +972 Magazine",Activestills,,cremisan|Christian Palestinians|Beit Jala|separation barrier|High Court of Justice|The Wall|Images,Photos
https://www.972mag.com/photos-in-gaza-rebuilding-is-still-over-the-horizon/,972,,photos-in-gaza-rebuilding-is-still-over-the-horizon.html,2014-11-15,"PHOTOS: In Gaza, rebuilding is still over the horizon - +972 Magazine",Activestills,,rubble|Khuza'a|Operation Protective Edge|internally displaced|refugees|Images|Gaza,Photos
https://www.972mag.com/photos-in-hebron-demonstrators-demand-reopening-of-shuhada-street/,972,,photos-in-hebron-demonstrators-demand-reopening-of-shuhada-street.html,2013-02-23,"PHOTOS: In Hebron, demonstrators demand reopening of Shuhada Street - +972 Magazine",Activestills,,Demonstration|Hebron|Shuhada Street|west bank demonstration,Photos
https://www.972mag.com/photos-in-rio-protests-against-world-cup-mark-stonewall-riots/,972,Keren Manor|Mareike Lauken,photos-in-rio-protests-against-world-cup-mark-stonewall-riots.html,2014-06-30,"PHOTOS: In Rio, protests against World Cup mark Stonewall riots - +972 Magazine",Activestills,,World Cup|LGBTQ|pride parade|Gay Pride|lgbt|gay rights|Images,Photos
https://www.972mag.com/photos-in-wake-of-protests-turkey-holds-pride-parade/,972,Oren Ziv|Shiraz Grinbaum,photos-in-wake-of-protests-turkey-holds-pride-parade.html,2013-07-04,"PHOTOS: In wake of protests, Turkey holds pride parade - +972 Magazine",Activestills,,Images,Photos
https://www.972mag.com/photos-in-west-bank-village-palestinian-farmers-go-against-the-grain/,972,Ahmad al-Bazz ,photos-in-west-bank-village-palestinian-farmers-go-against-the-grain.html,2014-12-06,"PHOTOS: In West Bank village, Palestinian farmers go against the grain - +972 Magazine",Activestills,,settler roads|Elon Moreh|olive harvest|Nablus|West Bank|Images,Photos
https://www.972mag.com/photos-israel-cuts-off-palestinian-power-twice-in-one-week/,972,Empty paragraph found,photos-israel-cuts-off-palestinian-power-twice-in-one-week.html,2015-02-28,PHOTOS: Israel cuts off Palestinian power twice in one week - +972 Magazine,Activestills,,Jenin|Israeli occupation|Adalah|Nablus|West Bank|Images,Photos
https://www.972mag.com/photos-israel-demolishes-homes-in-umm-el-hiran-amid-violence/,972,,photos-israel-demolishes-homes-in-umm-el-hiran-amid-violence.html,2017-01-19,PHOTOS: Israel demolishes homes in Umm el-Hiran amid violence - +972 Magazine,Activestills,,All Posts|Negev/Naqab|Local Call|Joint List|Ayman Odeh|Umm El-Hiran|Israeli Police|unrecognized villages|Bedouin|Images|home demolitions,Photos
https://www.972mag.com/photos-israel-punishes-niilin-activist-denies-access-to-olive-trees-behind-the-wall/,972, Haggai Matar,photos-israel-punishes-niilin-activist-denies-access-to-olive-trees-behind-the-wall.html,2013-10-23,"PHOTOS: Israel 'punishes' Ni'ilin activist, denies access to olive trees behind the wall - +972 Magazine",Activestills,,Images|The Wall|separation wall|olive harvest|nil'in|seam zone|permit regime|Activism,Photos
https://www.972mag.com/photos-israeli-army-arrests-7-in-action-against-e1-settlement/,972,Ahmad Al-Bazz ,photos-israeli-army-arrests-7-in-action-against-e1-settlement.html,2015-03-18,PHOTOS: Israeli army arrests 7 in action against E1 settlement - +972 Magazine,Activestills,,Images|settlements|direct action|activists|e1|bulldozers|settlement construction|Activism,Photos
https://www.972mag.com/photos-israeli-army-arrests-palestinian-activist-at-nonviolent-demonstration/,972,,photos-israeli-army-arrests-palestinian-activist-at-nonviolent-demonstration.html,2013-09-07,PHOTOS: Israeli army arrests Palestinian activist at nonviolent demonstration - +972 Magazine,Activestills,,Images|Arrests|west bank demonstration|repression of nonviolence|nonviolence,Photos
https://www.972mag.com/photos-israeli-army-attacks-graphic-novel-launch-in-budrus/,972,Jessica Devaney,photos-israeli-army-attacks-graphic-novel-launch-in-budrus.html,2013-05-03,PHOTOS: Israeli army attacks event for launch of graphic novel in Budrus - +972 Magazine,Activestills,,popular struggle|Budrus|Just Vision|Children under occupation,Photos
https://www.972mag.com/photos-israeli-authorities-destroy-palestinian-familys-valley-of-fruit-trees/,972,Ryan Rodrick Beiler,photos-israeli-authorities-destroy-palestinian-familys-valley-of-fruit-trees.html,2014-06-06,PHOTOS: Israeli authorities destroy Palestinian family's valley of fruit trees - +972 Magazine,Activestills,,palestinian farmers|Bethlehem|demolition|Israeli Supreme Court|settlements|West Bank|Images,Photos
https://www.972mag.com/photos-israeli-authorities-uproot-olive-trees-to-build-settler-only-road/,972,Keren Manor ,photos-israeli-authorities-uproot-olive-trees-to-build-settler-only-road.html,2017-01-08,PHOTOS: Israeli authorities uproot olive trees to build settler-only road - +972 Magazine,Activestills,,settler-only roads|land expropriation|olive trees|yesha council|qalqilya|Civil Administration|Images,Photos
https://www.972mag.com/photos-israeli-forces-damage-youth-centers-in-nablus-raid/,972,Ahmad Al-Bazz ,photos-israeli-forces-damage-youth-centers-in-nablus-raid.html,2014-09-04,PHOTOS: Israeli forces damage youth centers in Nablus raid - +972 Magazine,Activestills,,arrest raids|night raids|Fatah|Israeli army|Hamas|Nablus|West Bank|Images,Photos
https://www.972mag.com/photos-israeli-forces-demolish-palestinian-camp-built-to-protest-obama-visit/,972,,photos-israeli-forces-demolish-palestinian-camp-built-to-protest-obama-visit.html,2013-03-24,PHOTOS: Israeli forces demolish Palestinian camp built to protest Obama visit - +972 Magazine,Activestills,,Images|Barack Obama|e1|Ma'aleh Adumim|bab alshams,Photos
https://www.972mag.com/photos-israeli-forces-kill-palestinian-and-bulldoze-his-family-house/,972,Ahmad Al-Bazz ,photos-israeli-forces-kill-palestinian-and-bulldoze-his-family-house.html,2014-08-16,PHOTOS: Israeli forces kill Palestinian and bulldoze his family house - +972 Magazine,Activestills,,arrest raids|house demolition|Caterpillar|home demolition|Collective punishment|Israeli army|West Bank|Images|home demolitions,Photos
https://www.972mag.com/photos-israeli-women-who-have-stood-up-to-the-occupation-for-26-years/,972,Keren Manor|Shiraz Grinbaum ,photos-israeli-women-who-have-stood-up-to-the-occupation-for-26-years.html,2014-03-07,PHOTOS: Israeli women who have stood up to the occupation for 26 years - +972 Magazine,Activestills,,International Women's Day 2014|Palestinian struggle|Women in Black|International Women's Day|Israeli occupation|First Intifada|feminism|Images,Photos
https://www.972mag.com/photos-israels-new-palestinian-only-segregated-bus-lines/,972,,photos-israels-new-palestinian-only-segregated-bus-lines.html,2013-03-04,Photos: Israel's new 'Palestinian only' segregated bus lines - +972 Magazine,Activestills,,segregation|public transportation,Photos
https://www.972mag.com/photos-jaffa-tel-aviv-enveloped-in-fog/,972,Mairav Zonszein,photos-jaffa-tel-aviv-enveloped-in-fog.html,2014-02-20,"PHOTOS: Jaffa, Tel Aviv enveloped in fog - +972 Magazine",,,Images|Tel Aviv|Jaffa,Photos
