author_id,display_name_en,display_name_he,outlet,frequency,gender,country_of_citizenship,place_of_residence,ethnonational_identity,author_status,author_status_label,institutional_author,author_url
יחזקאל_ליין,,יחזקאל ליין,Local Call,1.0,,,,,7,Other / not identified,,
יחיאל_גריינימן,,יחיאל גריינימן,Local Call,1.0,,,,,7,Other / not identified,,
ינון_זלצמן,,ינון זלצמן,Local Call,1.0,,,,,7,Other / not identified,,
יסמין_סירחאן,,יסמין סירחאן,Local Call,1.0,,,,,7,Other / not identified,,
יסמין_ערן_ורדי,,יסמין ערן-ורדי,Local Call,1.0,,,,,7,Other / not identified,,
יע_מא_גולרואי,,יע'מא גולרואי,Local Call,1.0,,,,,7,Other / not identified,,
יעל_אבן,,יעל אבן,Local Call,1.0,,,,,7,Other / not identified,,
יעל_בורשטיין,,יעל בורשטיין,Local Call,1.0,,,,,7,Other / not identified,,
יעל_גולן,,יעל גולן,Local Call,1.0,,,,,7,Other / not identified,,
יעל_וולפנזון_ומרטין_וילר,,יעל וולפנזון ומרטין וילר,Local Call,1.0,,,,,7,Other / not identified,,
יעל_כהן_רימר,,יעל כהן-רימר,Local Call,1.0,,,,,7,Other / not identified,,
יעל_לוטן,,יעל לוטן,Local Call,1.0,,,,,7,Other / not identified,,
יעל_לרר,,יעל לרר,Local Call,1.0,,,,,7,Other / not identified,,
יעל_מעין,,יעל מעין,Local Call,1.0,,,,,7,Other / not identified,,
יעל_מרום_צילום,,יעל מרום. צילום,Local Call,1.0,,,,,7,Other / not identified,,
יעל_משעלי,,יעל משעלי,Local Call,1.0,,,,,7,Other / not identified,,
יעל_נוי,,יעל נוי,Local Call,1.0,,,,,7,Other / not identified,,
יעל_עגור_אורגל,,יעל עגור אורגל,Local Call,1.0,,,,,7,Other / not identified,,
יעל_פרנקל,,יעל פרנקל,Local Call,1.0,,,,,7,Other / not identified,,
יעל_רונן,,יעל רונן,Local Call,1.0,,,,,7,Other / not identified,,
יעל_שמריהו_ישורון,,יעל שמריהו-ישורון,Local Call,1.0,,,,,7,Other / not identified,,
יעלה_מזור,,יעלה מזור,Local Call,1.0,,,,,7,Other / not identified,,
יענקלה_פטרושקה,,יענקלה פטרושקה,Local Call,1.0,,,,,7,Other / not identified,,
יעקב_ידגר,,יעקב ידגר,Local Call,1.0,,,,,7,Other / not identified,,
יערה_אללוף,,יערה אללוף,Local Call,1.0,,,,,7,Other / not identified,,
יפעת_ביטון,,יפעת ביטון,Local Call,1.0,,,,,7,Other / not identified,,
יצחק_יאני_נבו,,יצחק יאני נבו,Local Call,1.0,,,,,7,Other / not identified,,
יקי_שגיא,,יקי שגיא,Local Call,1.0,,,,,7,Other / not identified,,
יקיר_אנגלנדר,,יקיר אנגלנדר,Local Call,1.0,,,,,7,Other / not identified,,
יקיר_בן_מאור,,יקיר בן-מאור,Local Call,1.0,,,,,7,Other / not identified,,
ירדן_כץ,,ירדן כץ,Local Call,1.0,,,,,7,Other / not identified,,
ירון_אבהר_ג_קסון,,ירון אבהר ג'קסון,Local Call,1.0,,,,,7,Other / not identified,,
יריב_אופנהיימר,,יריב אופנהיימר,Local Call,1.0,,,,,7,Other / not identified,,
ישי_קלמנוביץ,,ישי קלמנוביץ',Local Call,1.0,,,,,7,Other / not identified,,
ישי_שכטר,,ישי שכטר,Local Call,1.0,,,,,7,Other / not identified,,
כ,,כ',Local Call,1.0,,,,,7,Other / not identified,,
כרמית_לובנוב,,כרמית לובנוב,Local Call,1.0,,,,,7,Other / not identified,,
כרמל_פומרנץ,,כרמל פומרנץ,Local Call,1.0,,,,,7,Other / not identified,,
ל_י,,"ל""י",Local Call,1.0,,,,,7,Other / not identified,,
לב_ים_גונן,,לב ים גונן,Local Call,1.0,,,,,7,Other / not identified,,
להב_הלוי,,להב הלוי,Local Call,1.0,,,,,7,Other / not identified,,
לואי_פישמן,,לואי פישמן,Local Call,1.0,,,,,7,Other / not identified,,
לובנה_מסארווה,,לובנה מסארווה,Local Call,1.0,,,,,7,Other / not identified,,
לוטן_רז,,לוטן רז,Local Call,1.0,,,,,7,Other / not identified,,
לוק_האוסבי,,לוק האוסבי,Local Call,1.0,,,,,7,Other / not identified,,
לוראן_רישאר,,לוראן רישאר,Local Call,1.0,,,,,7,Other / not identified,,
לורה_ורטון,,לורה ורטון,Local Call,1.0,,,,,7,Other / not identified,,
לורה_זלץ,,לורה זלץ,Local Call,1.0,,,,,7,Other / not identified,,
לוריא_דלה,,לוריא דלה,Local Call,1.0,,,,,7,Other / not identified,,
לטיף_דורי,,לטיף דורי,Local Call,1.0,,,,,7,Other / not identified,,
ליאו_קורי,,ליאו קורי,Local Call,1.0,,,,,7,Other / not identified,,
ליאור_אוחיון,,ליאור אוחיון,Local Call,1.0,,,,,7,Other / not identified,,
ליאור_ווטרמן,,ליאור ווטרמן,Local Call,1.0,,,,,7,Other / not identified,,
ליבי_ראב,,ליבי ראב,Local Call,1.0,,,,,7,Other / not identified,,
ליהי_יופה,,ליהי יופה,Local Call,1.0,,,,,7,Other / not identified,,
לילא_אלסאנע,,לילא אלסאנע,Local Call,1.0,,,,,7,Other / not identified,,
לילא_בתריס,,לילא בתריס,Local Call,1.0,,,,,7,Other / not identified,,
לילה_חסן,,לילה חסן,Local Call,1.0,,,,,7,Other / not identified,,
לילך_אטיאס_דרמון,,לילך אטיאס דרמון,Local Call,1.0,,,,,7,Other / not identified,,
לימור_יהודה,,לימור יהודה,Local Call,1.0,,,,,7,Other / not identified,,
לירון_כהן,,לירון כהן,Local Call,1.0,,,,,7,Other / not identified,,
לנא_טאטור,,לנא טאטור,Local Call,1.0,,,,,7,Other / not identified,,
לנה_אוברמאייר,,לנה אוברמאייר,Local Call,1.0,,,,,7,Other / not identified,,
לנה_רוסובסקי,,לנה רוסובסקי,Local Call,1.0,,,,,7,Other / not identified,,
מאהר_תלחמי,,מאהר תלחמי,Local Call,1.0,,,,,7,Other / not identified,,
מאיה_אבו_אל_חיאת,,מאיה אבו אל-חיאת,Local Call,1.0,,,,,7,Other / not identified,,
מאיה_בדרשי_קירשן,,מאיה בדרשי קירשן,Local Call,1.0,,,,,7,Other / not identified,,
מאיה_לכטמן,,מאיה לכטמן,Local Call,1.0,,,,,7,Other / not identified,,
מאיסאנה_מוראני,,מאיסאנה מוראני,Local Call,1.0,,,,,7,Other / not identified,,
מאיר_ברוכין,,מאיר ברוכין,Local Call,1.0,,,,,7,Other / not identified,,
מאיר_נדב,,מאיר נדב,Local Call,1.0,,,,,7,Other / not identified,,
מאריא_זרייק,,מאריא זרייק,Local Call,1.0,,,,,7,Other / not identified,,
מאת_ודיע_עואודה,,מאת ודיע עואודה,Local Call,1.0,,,,,7,Other / not identified,,
מג_דל_רשו,,מג'דל רשו,Local Call,1.0,,,,,7,Other / not identified,,
מגדלנה_הרבדה,,מגדלנה הרבדה,Local Call,1.0,,,,,7,Other / not identified,,
מגי_פויר,,מגי פויר,Local Call,1.0,,,,,7,Other / not identified,,
מגנוס_פיץ,,מגנוס פיץ,Local Call,1.0,,,,,7,Other / not identified,,
מהא_אלנקיב,,מהא אלנקיב,Local Call,1.0,,,,,7,Other / not identified,,
מהא_חוסייני_middle_east_eye,,מהא חוסייני Middle East Eye,Local Call,1.0,,,,,7,Other / not identified,,
מהא_נאקיב,,מהא נאקיב,Local Call,1.0,,,,,7,Other / not identified,,
מהא_נסאר,,מהא נסאר,Local Call,1.0,,,,,7,Other / not identified,,
מהא_שחאדה_סויטאת,,מהא שחאדה-סויטאת,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_אל_באו,,מוחמד אל באו,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_אלעאלול,,מוחמד אלעאלול,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_ברהים,,מוחמד ברהים,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_דאהר,,מוחמד דאהר,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_וערי,,מוחמד וערי,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_זידאן,,מוחמד זידאן,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_ח_לאילה,,מוחמד ח'לאילה,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_סולימאן,,מוחמד סולימאן,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_עבד_אל_קאדר,,מוחמד עבד אל קאדר,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_עזאיזה,,מוחמד עזאיזה,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_עלי_טהא,,מוחמד עלי טהא,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_עלי_קסום,,מוחמד עלי קסום,Local Call,1.0,,,,,7,Other / not identified,,
מוחמד_קבהא,,מוחמד קבהא,Local Call,1.0,,,,,7,Other / not identified,,
מוטי_לרנר,,מוטי לרנר,Local Call,1.0,,,,,7,Other / not identified,,
מוטי_פוגל,,מוטי פוגל,Local Call,1.0,,,,,7,Other / not identified,,
מוטסים_עלי,,מוטסים עלי,Local Call,1.0,,,,,7,Other / not identified,,
מונעים_הארון,,מונעים הארון,Local Call,1.0,,,,,7,Other / not identified,,
מוסא_אבו_השאש,,מוסא אבו השאש,Local Call,1.0,,,,,7,Other / not identified,,
מוסא_ג_ירייס,,מוסא ג'ירייס,Local Call,1.0,,,,,7,Other / not identified,,
מוסטפא_אלברגותי,,מוסטפא אלברגותי,Local Call,1.0,,,,,7,Other / not identified,,
מוסעב_אבו_תוחא,,מוסעב אבו-תוחא,Local Call,1.0,,,,,7,Other / not identified,,
מועסתם_דאלול,,מועסתם דאלול,Local Call,1.0,,,,,7,Other / not identified,,
מור_הרניק_בלום,,מור הרניק בלום,Local Call,1.0,,,,,7,Other / not identified,,
מור_סטולר,,מור סטולר,Local Call,1.0,,,,,7,Other / not identified,,
מורג_וילהלם,,מורג וילהלם,Local Call,1.0,,,,,7,Other / not identified,,
מוריאל_רוטמן,,מוריאל רוטמן,Local Call,1.0,,,,,7,Other / not identified,,
מורן_אביב,,מורן אביב,Local Call,1.0,,,,,7,Other / not identified,,
מורן_לבנת,,מורן לבנת,Local Call,1.0,,,,,7,Other / not identified,,
מורן_מימוני,,מורן מימוני,Local Call,1.0,,,,,7,Other / not identified,,
מותוולי_מוחמדין,,מותוולי מוחמדין,Local Call,1.0,,,,,7,Other / not identified,,
מחמד_אל_כורד,,מחמד אל-כורד,Local Call,1.0,,,,,7,Other / not identified,,
מחמד_ח_טיב,,מחמד ח'טיב,Local Call,1.0,,,,,7,Other / not identified,,
מחמוד_חממדה,,מחמוד חממדה,Local Call,1.0,,,,,7,Other / not identified,,
מחמוד_נסאר,,מחמוד נסאר,Local Call,1.0,,,,,7,Other / not identified,,
מי_טל_כהן,,מי-טל כהן,Local Call,1.0,,,,,7,Other / not identified,,
מי_טל_נדלר,,מי-טל נדלר,Local Call,1.0,,,,,7,Other / not identified,,
מידל_איסט_איי,,מידל איסט איי,Local Call,1.0,,,,,7,Other / not identified,,
מיה_אפשטיין,,מיה אפשטיין,Local Call,1.0,,,,,7,Other / not identified,,
מיה_הבר,,מיה הבר,Local Call,1.0,,,,,7,Other / not identified,,
מיה_חסקל,,מיה חסקל,Local Call,1.0,,,,,7,Other / not identified,,
מיה_עתידיה,,מיה עתידיה,Local Call,1.0,,,,,7,Other / not identified,,
מיה_רפלוביץ_קמפבל,,מיה רפלוביץ'-קמפבל,Local Call,1.0,,,,,7,Other / not identified,,
מייגן_אוטול,,מייגן אוטול,Local Call,1.0,,,,,7,Other / not identified,,
מייסון_שחאדה,,מייסון שחאדה,Local Call,1.0,,,,,7,Other / not identified,,
מיכאל_ורשבסקי,,מיכאל ורשבסקי,Local Call,1.0,,,,,7,Other / not identified,,
מיכאל_עומר_מן,,מיכאל עומר-מן,Local Call,1.0,,,,,7,Other / not identified,,
מיכל_ורשבסקי,,מיכל ורשבסקי,Local Call,1.0,,,,,7,Other / not identified,,
מיכל_טל_יה,,מיכל טל-יה,Local Call,1.0,,,,,7,Other / not identified,,
מיכל_סטולר,,מיכל סטולר,Local Call,1.0,,,,,7,Other / not identified,,
מיכל_סלע,,מיכל סלע,Local Call,1.0,,,,,7,Other / not identified,,
מיכל_פלג,,מיכל פלג,Local Call,1.0,,,,,7,Other / not identified,,
מיכל_צ_ודנר,,מיכל צ'ודנר,Local Call,1.0,,,,,7,Other / not identified,,
מיכל_שילאור,,מיכל שילאור,Local Call,1.0,,,,,7,Other / not identified,,
מיקו_זלדס_רות,,מיקו זלדס רות,Local Call,1.0,,,,,7,Other / not identified,,
מיקו_פלד,,מיקו פלד,Local Call,1.0,,,,,7,Other / not identified,,
מירב_רוט,,מירב רוט,Local Call,1.0,,,,,7,Other / not identified,,
מירי_מיכאלי,,מירי מיכאלי,Local Call,1.0,,,,,7,Other / not identified,,
מירי_שיינפלד,,מירי שיינפלד,Local Call,1.0,,,,,7,Other / not identified,,
מירית_כהן,,מירית כהן,Local Call,1.0,,,,,7,Other / not identified,,
מיש,,מיש,Local Call,1.0,,,,,7,Other / not identified,,
מלחם_אבו_סאלח,,מלחם אבו-סאלח,Local Call,1.0,,,,,7,Other / not identified,,
ממדוח_אגבריה,,ממדוח אגבריה,Local Call,1.0,,,,,7,Other / not identified,,
מנאל,,מנאל,Local Call,1.0,,,,,7,Other / not identified,,
מנאל_תותרי_ג_ובראן,,מנאל תותרי-ג'ובראן,Local Call,1.0,,,,,7,Other / not identified,,
מנאל_תמימי,,מנאל תמימי,Local Call,1.0,,,,,7,Other / not identified,,
מסבאח_ח_אן,,מסבאח ח'אן,Local Call,1.0,,,,,7,Other / not identified,,
מעוז_ינון,,מעוז ינון,Local Call,1.0,,,,,7,Other / not identified,,
מקסים_בנטול,,מקסים בנטול,Local Call,1.0,,,,,7,Other / not identified,,
מרואן_דרוויש,,מרואן דרוויש,Local Call,1.0,,,,,7,Other / not identified,,
מרוואן_אל_מועשר,,מרוואן אל-מועשר,Local Call,1.0,,,,,7,Other / not identified,,
מרווה_חנא,,מרווה חנא,Local Call,1.0,,,,,7,Other / not identified,,
מרטין_ויין,,מרטין ויין,Local Call,1.0,,,,,7,Other / not identified,,
מרי_לויצקר,,מרי לויצקר,Local Call,1.0,,,,,7,Other / not identified,,
מריאנה_א_ב_ר_או_עם_עאידה_ד_לפ_ו_וש,,מריאנה אַבְּרֶאוּ עם עאידה דֶלפְּוֶוש,Local Call,1.0,,,,,7,Other / not identified,,
מרייקה_לאוקן,,מרייקה לאוקן,Local Call,1.0,,,,,7,Other / not identified,,
מרים_הוארי,,מרים הוארי,Local Call,1.0,,,,,7,Other / not identified,,
מרים_זלקינד,,מרים זלקינד,Local Call,1.0,,,,,7,Other / not identified,,
מרכז_עדאלה,,מרכז עדאלה,Local Call,1.0,,,,,7,Other / not identified,,
מרסלו_וקסלר,,מרסלו וקסלר,Local Call,1.0,,,,,7,Other / not identified,,
מרסלו_סבירסקי,,מרסלו סבירסקי,Local Call,1.0,,,,,7,Other / not identified,,
משה_קריף,,משה קריף,Local Call,1.0,,,,,7,Other / not identified,,
משה_רונן,,משה רונן,Local Call,1.0,,,,,7,Other / not identified,,
משכית_בנדל,,משכית בנדל,Local Call,1.0,,,,,7,Other / not identified,,
מתוואלי_מוחמדין,,מתוואלי מוחמדין,Local Call,1.0,,,,,7,Other / not identified,,
מתן_הלמן,,מתן הלמן,Local Call,1.0,,,,,7,Other / not identified,,
נאאל_אלטוח_י,,נאאל אלטוח'י,Local Call,1.0,,,,,7,Other / not identified,,
נאדה_נביל,,נאדה נביל,Local Call,1.0,,,,,7,Other / not identified,,
נאוה_בן_אור,,נאוה בן-אור,Local Call,1.0,,,,,7,Other / not identified,,
נאילה_עוואד,,נאילה עוואד,Local Call,1.0,,,,,7,Other / not identified,,
נבילה_אספניולי,,נבילה אספניולי,Local Call,1.0,,,,,7,Other / not identified,,
נגה_איתן,,נגה איתן,Local Call,1.0,,,,,7,Other / not identified,,
נגה_וולף,,נגה וולף,Local Call,1.0,,,,,7,Other / not identified,,
נגה_מרמור,,נגה מרמור,Local Call,1.0,,,,,7,Other / not identified,,
נגיב_חדד,,נגיב חדד,Local Call,1.0,,,,,7,Other / not identified,,
נדאל_חאיק,,נדאל חאיק,Local Call,1.0,,,,,7,Other / not identified,,
נדאל_עותמאן,,נדאל עותמאן,Local Call,1.0,,,,,7,Other / not identified,,
נדב_אלגזי,,נדב אלגזי,Local Call,1.0,,,,,7,Other / not identified,,
נדב_דגן,,נדב דגן,Local Call,1.0,,,,,7,Other / not identified,,
נדב_לזר,,נדב לזר,Local Call,1.0,,,,,7,Other / not identified,,
נדים_קטיש,,נדים קטיש,Local Call,1.0,,,,,7,Other / not identified,,
נוגה_דגן_בוזגלו,,נוגה דגן-בוזגלו,Local Call,1.0,,,,,7,Other / not identified,,
נועה_טל,,נועה טל,Local Call,1.0,,,,,7,Other / not identified,,
נועה_שאואר,,נועה שאואר,Local Call,1.0,,,,,7,Other / not identified,,
נועם_זיצמן,,נועם זיצמן,Local Call,1.0,,,,,7,Other / not identified,,
נועם_רודיך,,נועם רודיך,Local Call,1.0,,,,,7,Other / not identified,,
נור_סווירקי,,נור סווירקי,Local Call,1.0,,,,,7,Other / not identified,,
נור_עראפה,,נור עראפה,Local Call,1.0,,,,,7,Other / not identified,,
נורמה_מוסי,,נורמה מוסי,Local Call,1.0,,,,,7,Other / not identified,,
נחום_בלס,,נחום בלס,Local Call,1.0,,,,,7,Other / not identified,,
נחי_פסיקוב,,נחי פסיקוב,Local Call,1.0,,,,,7,Other / not identified,,
נטלי_בר_און,,נטלי בר-און,Local Call,1.0,,,,,7,Other / not identified,,
נטלי_הווארד,,נטלי הווארד,Local Call,1.0,,,,,7,Other / not identified,,
נטלי_רוזנס,,נטלי רוזנס,Local Call,1.0,,,,,7,Other / not identified,,
נטע_ארנון_שושני,,נטע ארנון שושני,Local Call,1.0,,,,,7,Other / not identified,,
נטע_גולן,,נטע גולן,Local Call,1.0,,,,,7,Other / not identified,,
נטע_חזן,,נטע חזן,Local Call,1.0,,,,,7,Other / not identified,,
נטע_לוי,,נטע לוי,Local Call,1.0,,,,,7,Other / not identified,,
נטע_מוסט,,נטע מוסט,Local Call,1.0,,,,,7,Other / not identified,,
נטשה_דודינסקי,,נטשה דודינסקי,Local Call,1.0,,,,,7,Other / not identified,,
נטשה_ווסטהיימר,,נטשה ווסטהיימר,Local Call,1.0,,,,,7,Other / not identified,,
נטשה_ווסטהיימר_ומור_גלבוע,,נטשה ווסטהיימר ומור גלבוע,Local Call,1.0,,,,,7,Other / not identified,,
ניב_מיכאלי,,ניב מיכאלי,Local Call,1.0,,,,,7,Other / not identified,,
נייט_אורבך,,נייט אורבך,Local Call,1.0,,,,,7,Other / not identified,,
נילי_ברוך,,נילי ברוך,Local Call,1.0,,,,,7,Other / not identified,,
נילי_גורין,,נילי גורין,Local Call,1.0,,,,,7,Other / not identified,,
נינה_סודין,,נינה סודין,Local Call,1.0,,,,,7,Other / not identified,,
ניצה_נקן,,ניצה נקן,Local Call,1.0,,,,,7,Other / not identified,,
ניקולא_פרוג_יני,,ניקולא פרוג'יני,Local Call,1.0,,,,,7,Other / not identified,,
ניר_כהן,,ניר כהן,Local Call,1.0,,,,,7,Other / not identified,,
נירה_בן_עוזר,,נירה בן-עוזר,Local Call,1.0,,,,,7,Other / not identified,,
נירית_מוסקוביץ,,נירית מוסקוביץ',Local Call,1.0,,,,,7,Other / not identified,,
נמרוד_בן_זאב,,נמרוד בן זאב,Local Call,1.0,,,,,7,Other / not identified,,
נמרוד_עברון,,נמרוד עברון,Local Call,1.0,,,,,7,Other / not identified,,
נסרין_אל_חטיב,,נסרין אל-חטיב,Local Call,1.0,,,,,7,Other / not identified,,
נסרין_מדני,,נסרין מדני,Local Call,1.0,,,,,7,Other / not identified,,
נסרין_מורקוס,,נסרין מורקוס,Local Call,1.0,,,,,7,Other / not identified,,
נסרין_נאשף,,נסרין נאשף,Local Call,1.0,,,,,7,Other / not identified,,
נסרין_סלאמה_שחברי,,נסרין סלאמה שחברי,Local Call,1.0,,,,,7,Other / not identified,,
נסרין_שחאדה,,נסרין שחאדה,Local Call,1.0,,,,,7,Other / not identified,,
נעה_באסל,,נעה באסל,Local Call,1.0,,,,,7,Other / not identified,,
נעה_נחמיאס,,נעה נחמיאס,Local Call,1.0,,,,,7,Other / not identified,,
נעם_שוסטר_אליאסי,,נעם שוסטר אליאסי,Local Call,1.0,,,,,7,Other / not identified,,
נעמה_בן_זאב,,נעמה בן זאב,Local Call,1.0,,,,,7,Other / not identified,,
נעמה_גסר,,נעמה גסר,Local Call,1.0,,,,,7,Other / not identified,,
נעמה_מורג_זמונסקי,,נעמה מורג-זמונסקי,Local Call,1.0,,,,,7,Other / not identified,,
נעמי_בייט_צורן,,נעמי בייט-צורן,Local Call,1.0,,,,,7,Other / not identified,,
נעמי_הגר,,נעמי הגר,Local Call,1.0,,,,,7,Other / not identified,,
נעמי_קסל,,נעמי קסל,Local Call,1.0,,,,,7,Other / not identified,,
נעמית_מור_חיים,,נעמית מור חיים,Local Call,1.0,,,,,7,Other / not identified,,
נעמן_הירשפלד,,נעמן הירשפלד,Local Call,1.0,,,,,7,Other / not identified,,
נתנאל_אזולאי,,נתנאל אזולאי,Local Call,1.0,,,,,7,Other / not identified,,
נתנאל_יהודה,,נתנאל יהודה,Local Call,1.0,,,,,7,Other / not identified,,
ס_מצפון_הארץ,,ס' מצפון הארץ,Local Call,1.0,,,,,7,Other / not identified,,
סאוסן_זהר,,סאוסן זהר,Local Call,1.0,,,,,7,Other / not identified,,
סאלח_בכרי,,סאלח בכרי,Local Call,1.0,,,,,7,Other / not identified,,
סאלי_עבד,,סאלי עבד,Local Call,1.0,,,,,7,Other / not identified,,
סאלם_בראהמה,,סאלם בראהמה,Local Call,1.0,,,,,7,Other / not identified,,
סאלסביל_חמדאן,,סאלסביל חמדאן,Local Call,1.0,,,,,7,Other / not identified,,
סאמי_אבו_שחאדה,,סאמי אבו שחאדה.,Local Call,1.0,,,,,7,Other / not identified,,
סאמיה_נאסר,,סאמיה נאסר,Local Call,1.0,,,,,7,Other / not identified,,
סאמר,,סאמר,Local Call,1.0,,,,,7,Other / not identified,,
סדי_בן_שטרית,,סדי בן שטרית,Local Call,1.0,,,,,7,Other / not identified,,
סו,,סו,Local Call,1.0,,,,,7,Other / not identified,,
סוהאד_באבא,,סוהאד באבא,Local Call,1.0,,,,,7,Other / not identified,,
סוהיל_חסנין,,סוהיל חסנין,Local Call,1.0,,,,,7,Other / not identified,,
סול_אנטרו,,סול אנטרו,Local Call,1.0,,,,,7,Other / not identified,,
סופי_שעאר_שניר,,סופי שעאר שניר,Local Call,1.0,,,,,7,Other / not identified,,
סיגל_אשר,,סיגל אשר,Local Call,1.0,,,,,7,Other / not identified,,
סיגל_נשר,,סיגל נשר,Local Call,1.0,,,,,7,Other / not identified,,
סיראג_עאסי,,סיראג' עאסי,Local Call,1.0,,,,,7,Other / not identified,,
סירין_חטיב_שחברי,,סירין חטיב-שחברי,Local Call,1.0,,,,,7,Other / not identified,,
סלאם_פיאד,,סלאם פיאד,Local Call,1.0,,,,,7,Other / not identified,,
סלבוי_ז_יז_ק,,סלבוי ז'יז'ק,Local Call,1.0,,,,,7,Other / not identified,,
סלים_בריק,,סלים בריק,Local Call,1.0,,,,,7,Other / not identified,,
סלימאן_אבו_ארשיד,,סלימאן אבו ארשיד,Local Call,1.0,,,,,7,Other / not identified,,
סמדר_מורס,,סמדר מורס,Local Call,1.0,,,,,7,Other / not identified,,
סמיח_אלקאסם,,סמיח אלקאסם,Local Call,1.0,,,,,7,Other / not identified,,
סנדי_קדר,,סנדי קדר,Local Call,1.0,,,,,7,Other / not identified,,
סנטיאגו_מונטג,,סנטיאגו מונטג,Local Call,1.0,,,,,7,Other / not identified,,
סעד_אל_עוודאל,,סעד אל-עוודאל,Local Call,1.0,,,,,7,Other / not identified,,
סער_יהלום,,סער יהלום,Local Call,1.0,,,,,7,Other / not identified,,
סרבן_מצפון_השם_המלא_שמור_במערכת,,סרבן מצפון (השם המלא שמור במערכת),Local Call,1.0,,,,,7,Other / not identified,,
סרי_נוסייבה,,סרי נוסייבה,Local Call,1.0,,,,,7,Other / not identified,,
סרין_עלי,,סרין עלי,Local Call,1.0,,,,,7,Other / not identified,,
ע_דניאל_רוט,,ע. דניאל רוט,Local Call,1.0,,,,,7,Other / not identified,,
ע_ש,,ע.ש.,Local Call,1.0,,,,,7,Other / not identified,,
ע_השם_המלא_שמור_במערכת,,ע' (השם המלא שמור במערכת),Local Call,1.0,,,,,7,Other / not identified,,
ע_אדה_אל_חדאד,,ע'אדה אל-חדאד,Local Call,1.0,,,,,7,Other / not identified,,
ע_אדה_עקיל,,ע'אדה עקיל,Local Call,1.0,,,,,7,Other / not identified,,
ע_דיר_האני,,ע'דיר האני,Local Call,1.0,,,,,7,Other / not identified,,
עאיד_מוראר,,עאיד מוראר,Local Call,1.0,,,,,7,Other / not identified,,
עאישה_בצרי,,עאישה בצרי,Local Call,1.0,,,,,7,Other / not identified,,
עבד_כנעאנה,,עבד כנעאנה,Local Call,1.0,,,,,7,Other / not identified,,
עב_ד_ל_עזב,,עבּד ל. עזבּ,Local Call,1.0,,,,,7,Other / not identified,,
עבדאללה_מואסווס,,עבדאללה מואסווס,Local Call,1.0,,,,,7,Other / not identified,,
עדאלה,,עדאלה,Local Call,1.0,,,,,7,Other / not identified,,
עדי_גרנות,,עדי גרנות,Local Call,1.0,,,,,7,Other / not identified,,
עדי_מורנו,,עדי מורנו,Local Call,1.0,,,,,7,Other / not identified,,
עדי_מנסור,,עדי מנסור,Local Call,1.0,,,,,7,Other / not identified,,
עדי_סגל,,עדי סגל,Local Call,1.0,,,,,7,Other / not identified,,
עדי_סדקה,,עדי סדקה,Local Call,1.0,,,,,7,Other / not identified,,
עדי_עווד,,עדי עווד,Local Call,1.0,,,,,7,Other / not identified,,
עדי_קיסר,,עדי קיסר,Local Call,1.0,,,,,7,Other / not identified,,
עדי_שורק,,עדי שורק,Local Call,1.0,,,,,7,Other / not identified,,
עו_ד_גיל_גן_מור,,"עו""ד גיל גן-מור",Local Call,1.0,,,,,7,Other / not identified,,
עודד_סספורטס,,עודד סספורטס*,Local Call,1.0,,,,,7,Other / not identified,,
עוואד_עבד_אלפתאח,,עוואד עבד אלפתאח,Local Call,1.0,,,,,7,Other / not identified,,
עולא_נג_מי_יוסף,,עולא נג'מי-יוסף,Local Call,1.0,,,,,7,Other / not identified,,
עומאר_ה_רחמן,,עומאר ה. רחמן,Local Call,1.0,,,,,7,Other / not identified,,
עומר_רז,,עומר רז,Local Call,1.0,,,,,7,Other / not identified,,
עומר_רחמן,,עומר רחמן,Local Call,1.0,,,,,7,Other / not identified,,
עומרי_כהן,,עומרי כהן,Local Call,1.0,,,,,7,Other / not identified,,
עופר_אתר,,עופר אתר,Local Call,1.0,,,,,7,Other / not identified,,
עופר_מתן,,עופר מתן,Local Call,1.0,,,,,7,Other / not identified,,
עורייב_אל_רנתאווי,,עורייב אל־רנתאווי,Local Call,1.0,,,,,7,Other / not identified,,
עז_זאנון,,עז זאנון,Local Call,1.0,,,,,7,Other / not identified,,
עזיז_אבו_שרה,,עזיז אבו-שרה,Local Call,1.0,,,,,7,Other / not identified,,
עזמי_בשארה,,עזמי בשארה,Local Call,1.0,,,,,7,Other / not identified,,
עטיה_אל_עאסם,,עטיה אל עאסם,Local Call,1.0,,,,,7,Other / not identified,,
עטייה_אל_אעסם,,עטייה אל-אעסם,Local Call,1.0,,,,,7,Other / not identified,,
עידו_אמין,,עידו אמין,Local Call,1.0,,,,,7,Other / not identified,,
עידו_דמבין,,עידו דמבין,Local Call,1.0,,,,,7,Other / not identified,,
